region,region_type,year,cost_price_per_centner_milk_enterprises_manat,cost_price_per_centner_milk_private_manat,cows_dairy_buffaloes_stock_heads,cows_heads,fodder_sown_area_ha,labour_hours_per_centner_milk_enterprises,milk_production_tons,profitability_milk_enterprises_pct,profitability_milk_private_pct,selling_price_per_centner_milk_enterprises_manat,selling_price_per_centner_milk_private_manat,cost_milk,profitability,ln_milk,ln_cows,ln_fodder,post_conflict_district,post_2020,treatment,efficiency_sfa,efficiency_dea,super_efficiency_dea
Masalli district,district,2014,NA,17.24,36488,35040,1759,NA,48960,NA,135.3,NA,40,17.24,135.3,10.798758917186207,10.464245545050328,7.472500744737558,FALSE,FALSE,0,0.79272205168722,0.5532002271579303,0.5532002271579302
Masalli district,district,2024,39,NA,37198,35687,3262,48,50545,15.9,NA,69.57,NA,39,15.9,10.830619307588158,10.482541755792337,8.09009578318096,FALSE,TRUE,0,0.7964170154100791,0.38025015205887175,0.38025015205887175
Mingachevir city,city,2008,NA,20,1223,887,73,NA,1182,NA,20,NA,30,20,20,7.074963197966044,6.787844982309579,4.290459441148391,FALSE,FALSE,0,0.8308039535281796,0.8444807763350557,0.844480776335054
Mingachevir city,city,2009,20,20,1371,988,42,48,1186,25.4,NA,50,NA,20,25.4,7.078341579557671,6.895682697747868,3.7376696182833684,FALSE,FALSE,0,0.8073949687968923,0.6856560398996095,0.6856560398996098
Mingachevir city,city,2010,29.17,40.82,1556,1077,107,48,1404,14.5,NA,59.2,NA,29.17,14.5,7.247080584585756,6.981934677156389,4.672828834461906,FALSE,FALSE,0,0.8244647643789035,0.788312960483158,0.7883129604831582
Mingachevir city,city,2011,30,31.91,1340,1031,123,49.2,1599,53.2,NA,80.1,NA,30,53.2,7.377133712833954,6.93828448401696,4.812184355372417,FALSE,FALSE,0,0.8558831402963077,0.9553927250470811,0.9553927250470796
Mingachevir city,city,2012,25,26.32,1496,1187,160,48,1181,66.7,50,50.34,51.3,25,66.7,7.074116816197362,7.079184394609668,5.075173815233827,FALSE,FALSE,0,0.7614129043079728,0.3954571657648309,0.3954571657648311
Mingachevir city,city,2013,17.83,19.75,1355,1041,154,NA,1193,17.9,50,30,51.9,17.83,17.9,7.084226422097916,6.947937068614969,5.0369526024136295,FALSE,FALSE,0,0.7980232025183079,0.6817758195833951,0.6817758195833951
Mingachevir city,city,2014,19.44,21.74,1251,944,164,48,1158,49,54.2,52.4,54.7,19.44,49,7.05444965813294,6.8501261661455,5.099866427824199,FALSE,FALSE,0,0.814398249817604,0.6424187730500502,0.6424187730500529
Mingachevir city,city,2015,28.78,27.27,1404,1027,74,48.3,1167,7.6,22.8,33.53,44.29,28.78,7.6,7.062191632286556,6.934397209928558,4.30406509320417,FALSE,FALSE,0,0.7952918055342982,1,1.2876474037064418
Mingachevir city,city,2016,28.24,30,1393,1020,98,48.1,1146,2.7,NA,35.17,44.39,28.24,2.7,7.044032897274685,6.927557906278317,4.584967478670572,FALSE,FALSE,0,0.7931670263151921,0.6073478417774151,0.6073478417774152
Mingachevir city,city,2017,19.46,NA,1343,968,50,48.1,1137,7,NA,62.78,NA,19.46,7,7.036148493750536,6.875232087276577,3.912023005428146,FALSE,FALSE,0,0.8031482443739417,0.671150392029146,0.6711503920291443
Mingachevir city,city,2018,14.29,NA,1255,929,50,95.9,1144,131.4,NA,69.41,NA,14.29,131.4,7.042286171939743,6.834108738813838,3.912023005428146,FALSE,FALSE,0,0.8139511344965514,0.6739845047723269,0.673984504772326
Mingachevir city,city,2019,15.04,NA,1118,859,38,39.4,1168,180,NA,70,NA,15.04,180,7.0630481633881725,6.755768921984255,3.6375861597263857,FALSE,FALSE,0,0.834264316957695,0.7068710898304548,0.7068710898304548
Mingachevir city,city,2020,20.4,NA,1098,842,47.5,45.8,1187,124.5,NA,70,NA,20.4,124.5,7.079184394609668,6.7357800142423265,3.8607297110405954,FALSE,FALSE,0,0.8412881578597816,0.9746940118638441,0.9746940118638722
Mingachevir city,city,2021,20.08,NA,1109,853,46.5,47,1190,144.8,NA,70,NA,20.08,144.8,7.081708586105575,6.748759547491679,3.8394523125933104,FALSE,TRUE,0,0.8392508219496723,1,1.005858046988902
Mingachevir city,city,2022,27.07,NA,1146,885,23,48.4,1181,115.6,NA,75.45,NA,27.07,115.6,7.074116816197362,6.785587645007929,3.1354942159291497,FALSE,TRUE,0,0.8297937684708266,1,1.1016949152542375
Mingachevir city,city,2023,27.82,NA,982,757,49,45.2,1251,50,NA,90,NA,27.82,50,7.1316985104669115,6.6293632534374485,3.8918202981106265,FALSE,TRUE,0,0.8676079761175395,0.5527532578056411,0.5527532578056426
Naftalan city,city,2012,22,NA,240,234,56,48,386,131,NA,NA,NA,22,131,5.955837369464831,5.455321115357702,4.02535169073515,FALSE,FALSE,0,0.877978186442726,1,4.74749316317227
Naftalan city,city,2013,NA,18.71,266,260,104,NA,248,NA,42.9,NA,NA,18.71,42.9,5.5134287461649825,5.560681631015528,4.6443908991413725,FALSE,FALSE,0,0.7759241080234539,1,3.884615384615384
Naftalan city,city,2014,18.12,25.95,230,226,102,48.1,305,123.8,NA,50.75,NA,18.12,123.8,5.720311776607412,5.420534999272286,4.624972813284271,FALSE,FALSE,0,0.8496841445131708,1,4.176991150442477
Neftchala district,district,2005,23.88,23.99,18431,16486,5805,50,18736,-33,-29.2,16.29,17,23.88,-33,9.838202085837498,9.710266814873172,8.666474894131992,FALSE,FALSE,0,0.7556296075157051,0.4582243521721461,0.45822435217214597
Neftchala district,district,2008,26.06,18.86,18554,16895,12775,50,19999,49,73.7,39.04,33,26.06,49,9.903437551286085,9.73477299914839,9.455245415071905,FALSE,FALSE,0,0.7670161794791973,0.4097304840434908,0.4097304840434907
Neftchala district,district,2009,26,18.58,19113,17547,11131,49,20000,27.2,40,35.52,35,26,27.2,9.903487552536127,9.772638274111136,9.317489287493226,FALSE,FALSE,0,0.7563166962925141,0.37852250465266263,0.3785225046526626
Neftchala district,district,2010,22.54,20.28,19495,17929,10285,48,20167,42.6,39.3,32.3,28.1,22.54,42.6,9.911802884139842,9.794174792595427,9.238441802087058,FALSE,FALSE,0,0.752301538762509,0.40887290742812915,0.4088729074281291
Neftchala district,district,2011,19.16,20.28,19864,18268,10754,48,20207,-6.8,39.3,16.8,28.1,19.16,-6.8,9.913784358013496,9.81290617430489,9.283033057369623,FALSE,FALSE,0,0.7475418435325047,0.33935858720950624,0.3393585872095062
Neftchala district,district,2012,27.56,16.36,20236,18521,12072,48,22869,46.8,39.3,43.7,28.1,27.56,46.8,10.037537560656384,9.826660502422802,9.398644000447685,FALSE,FALSE,0,0.776017673580245,0.3720882754212545,0.3720882754212545
Neftchala district,district,2013,27.14,16.23,20677,18929,10628,48.5,23734,57.4,74.4,43.7,28.7,27.14,57.4,10.074663898225085,9.84845041660622,9.271247306879705,FALSE,FALSE,0,0.7792555456649071,0.3756223494309894,0.37562234943098943
Neftchala district,district,2014,22.07,34.18,20869,19147,12191,48,23865,95.6,139.5,53.49,39.62,22.07,95.6,10.080168229439996,9.859901324373205,9.408453253565146,FALSE,FALSE,0,0.7778042287193068,0.37568159209360863,0.3756815920936086
Neftchala district,district,2015,13.68,90,21062,19356,12348,46,24325,158.1,53.8,70,40,13.68,158.1,10.099259907054206,9.87075772791321,9.42124938562205,FALSE,FALSE,0,0.7796686156336717,0.4037368532537041,0.4037368532537042
Neftchala district,district,2016,16.36,187.5,21173,19559,10695,45.4,24415,157.3,141.8,70,60,16.36,157.3,10.10295297649576,9.881190817537517,9.277531621516506,FALSE,FALSE,0,0.7776289944994045,0.34834734431045133,0.3483473443104514
Neftchala district,district,2017,20.03,34.29,21039,19802,8746,46.1,24508,62.3,44.4,60.79,60,20.03,62.3,10.106754873845546,9.89353822168246,9.076351731972865,FALSE,FALSE,0,0.7750081442944629,0.34155150290618497,0.34155150290618486
Neftchala district,district,2018,21.43,33.93,20959,19877,8870,46.7,27163,113.3,93.4,50,50.23,21.43,113.3,10.209611032126512,9.897318563390598,9.090430075303626,FALSE,FALSE,0,0.7985578966630483,0.3511531900041725,0.3511531900041724
Neftchala district,district,2019,16.5,16.15,21030,20017,9519,46.7,31151,120.7,98.4,40.49,51.58,16.5,120.7,10.346601626429049,9.904337191490706,9.161045080251306,FALSE,FALSE,0,0.8260117009506962,0.42004288350304736,0.4200428835030473
Neftchala district,district,2020,16.5,16.15,21127,20216,11282.8,46.7,31180,133.8,83.8,79.42,80,16.5,133.8,10.347532142611767,9.91422964906803,9.331034721199192,FALSE,FALSE,0,0.8243160675413296,0.41765687623118625,0.4176568762311863
Neftchala district,district,2021,19.55,16.4,22452,21582,11311.5,46.7,31696,138.8,100,73.4,75.11,19.55,138.8,10.363945768938333,9.97961491292368,9.333575186310812,FALSE,TRUE,0,0.813422643831823,0.3929830821242635,0.3929830821242635
Neftchala district,district,2022,19.3,16.4,22440,21603,9268.2,46.7,31920,119.6,100,80,80,19.3,119.6,10.370988051563746,9.980587472916977,9.13434446494826,FALSE,TRUE,0,0.8144350924432852,0.41501064909941915,0.4150106490994191
Neftchala district,district,2023,19.25,16.42,24708,23774,8505.4,46.7,32157,100,90.5,80,80,19.25,100,10.378385435359629,10.07634782554057,9.048456534882174,FALSE,TRUE,0,0.7933950247570702,0.2834589265998546,0.2834589265998546
Neftchala district,district,2024,20.42,16.43,23814,22820,8063,46.7,34894,112.6,83.6,54.56,80,20.42,112.6,10.460070173639847,10.035392623416067,8.995040974685022,FALSE,TRUE,0,0.8205654088318062,0.4184855140021999,0.41848551400219985
Oghuz district,district,2005,22.68,22.36,12565,10595,748,45.7,15476,39,36.3,31.52,31.88,22.68,39,9.647045715820404,9.2681374707024,6.617402977974478,FALSE,FALSE,0,0.8188451589857856,0.6708157241841263,0.670815724184126
Oghuz district,district,2008,32.87,34.92,13051,11440,2373,46.5,15491,80.9,64,59.44,60,32.87,80.9,9.648014489106362,9.344871264933788,7.771910256435763,FALSE,FALSE,0,0.8030577037978068,0.47582563421979474,0.47582563421979485
Oghuz district,district,2009,31.58,34.48,12926,11396,2216,47,15493,102.7,65.3,63.92,60,31.58,102.7,9.648143587996293,9.341017695617799,7.703459047867175,FALSE,FALSE,0,0.8039072674768015,0.4574502653546771,0.45745026535467703
Oghuz district,district,2010,36.93,39.33,12931,11464,2523,47,15895,71.6,57.5,63.4,65,36.93,71.6,9.673759873344903,9.346966969508008,7.833203948641057,FALSE,FALSE,0,0.8082906236668905,0.5107224370260587,0.5107224370260586
Oghuz district,district,2011,37.1,39.59,12942,11498,3445,46.9,15926,89.3,56,70.5,66.1,37.1,89.3,9.67570827281739,9.349928386183237,8.144679183447758,FALSE,FALSE,0,0.8084289461548697,0.43483799572030013,0.43483799572030013
Oghuz district,district,2012,35,37.13,12798,11406,3017,48,15953,75.9,81.2,61.56,63.6,35,75.9,9.677402178300998,9.341894811716484,8.012018239159062,FALSE,FALSE,0,0.8104673021034907,0.4246491670234639,0.4246491670234639
Oghuz district,district,2013,35,37.4,12799,11463,3007,47,16079,55.6,59.2,60,62.6,35,55.6,9.685269351744411,9.34687973611501,8.008698182988528,FALSE,FALSE,0,0.8110074386501855,0.4254927691395335,0.42549276913953354
Oghuz district,district,2014,35,38.47,12050,11090,2786,47.2,16083,72.1,48.9,60.24,60,35,72.1,9.685518092495647,9.313799080344413,7.932362154339751,FALSE,FALSE,0,0.8183467214886601,0.4411071559616947,0.4411071559616947
Oghuz district,district,2015,34.48,37.96,12070,11258,2789,46.4,16084,71.4,54.4,60,60,34.48,71.4,9.685580268017164,9.328834266023971,7.933438387627489,FALSE,FALSE,0,0.8150424285711226,0.4736579085030773,0.4736579085030773
Oghuz district,district,2016,35.42,37.97,11826,11209,2553,46.3,16086,97.6,50.5,69.18,60,35.42,97.6,9.685704607464015,9.324472306021095,7.845024417241484,FALSE,FALSE,0,0.815928174083299,0.4100527088362117,0.4100527088362117
Oghuz district,district,2017,34.69,38.1,11257,10843,2093,47,16086,97.1,50.5,69,60,34.69,97.1,9.685704607464015,9.291274989472182,7.646353722445999,FALSE,FALSE,0,0.8229013706028299,0.4145331619560449,0.4145331619560445
Oghuz district,district,2018,38.24,38.24,10467,10112,1712,47.2,15389,73.6,50.4,65.9,60,38.24,73.6,9.641408247463852,9.221478116386638,7.445417556701687,FALSE,FALSE,0,0.8285854179411504,0.40592426415334587,0.4059242641533457
Oghuz district,district,2019,40,40.74,10443,10190,1849,49.2,14374,37.8,54.8,60,65,40,37.8,9.573176298028388,9.229162126216771,7.522400231387125,FALSE,FALSE,0,0.8132609647248162,0.3966050584641169,0.3966050584641172
Oghuz district,district,2020,40,NA,10434,10201,1339,48,14352,75,54.8,70,65,40,75,9.571644584298577,9.23024103368252,7.199678345691172,FALSE,FALSE,0,0.812288597077517,0.4084452444564618,0.4084452444564726
Oghuz district,district,2021,40,40,10349,10111,1138,48,14236,100.2,54.8,80.07,61.99,40,100.2,9.563529246630083,9.2213792190914,7.037027614686276,FALSE,TRUE,0,0.8123678196958948,0.40701175069773665,0.40701175069780243
Oghuz district,district,2022,40.02,NA,10152,9945,1016,48,14049,124.7,NA,89.94,NA,40.02,124.7,9.550306497851652,9.204825191288073,6.923628628138427,FALSE,TRUE,0,0.8131640230668594,0.429126086888546,0.4291260868885459
Oghuz district,district,2023,39.83,NA,9791,9599,1041,48,14094,148.9,NA,100,NA,39.83,148.9,9.553504453886967,9.169414205363537,6.947937068614969,FALSE,TRUE,0,0.8216354284201937,0.3172130420325758,0.31721304203257583
Oghuz district,district,2024,40,NA,9649,9434,1073,48,13819,150,NA,100,NA,40,150,9.533799735803484,9.152075463844207,6.9782137426306985,FALSE,TRUE,0,0.8214295026940936,0.48073405238794925,0.48073405238794925
Saatli district,district,2005,11,NA,27036,23956,7306,50,31540,50,NA,18,NA,11,50,10.359011860517029,10.083974093384352,8.896451207355227,FALSE,FALSE,0,0.7867098093452733,0.6303643271663032,0.6303643271663032
Saatli district,district,2008,11.99,12.5,29730,27231,15470,47.9,36381,56.5,50,24.87,27,11.99,56.5,10.501801939324901,10.212111309194738,9.646657943567112,FALSE,FALSE,0,0.7892065852558917,0.5537821656548936,0.5537821656548935
Saatli district,district,2009,12.01,12.6,30374,27997,14398,48,36523,66.9,60,20.02,20,12.01,66.9,10.505697478103938,10.239852640559992,9.574844587029249,FALSE,FALSE,0,0.7829586338480561,0.5107630362660316,0.5107630362660316
Saatli district,district,2010,12.52,12.94,30943,28823,12622,48,36770,53.8,55.4,20,20,12.52,53.8,10.512437574295317,10.268928958514973,9.443196602144186,FALSE,FALSE,0,0.7768220610354551,0.5099081341424041,0.509908134142404
Saatli district,district,2011,15.19,15.7,31355,29360,15137,48,36845,24.5,55.7,20,20.3,15.19,24.5,10.5144752032011,10.287388482728453,9.624897356762565,FALSE,FALSE,0,0.7726883657505172,0.3699508104664387,0.3699508104664388
Saatli district,district,2012,25.81,30,31524,29841,16244,48,37304,-35,-55.5,20.01,20,25.81,-35,10.526855838488157,10.303638565820524,9.69547888880619,FALSE,FALSE,0,0.7715463612219704,0.37417641952887243,0.37417641952887243
Saatli district,district,2013,34,34.01,31569,29913,16426,48,37891,15.1,11.2,50,50,34,15.1,10.542468895852291,10.306048447496902,9.706620724300137,FALSE,FALSE,0,0.7748320229359258,0.37573375872136283,0.3757337587213629
Saatli district,district,2014,36.78,33.96,31560,29971,17688,48.9,37893,17.2,11.1,50,50,36.78,17.2,10.542521677442085,10.307985526454086,9.780641722537283,FALSE,FALSE,0,0.7744393474965722,0.37841723312468606,0.37841723312468606
Saatli district,district,2015,36.43,34.03,32064,31160,19287,48.7,38253,24.5,11.1,50,50,36.43,24.5,10.551977267551651,10.346890499984685,9.867186572809796,FALSE,FALSE,0,0.7664611284838887,0.3854304926275972,0.3854304926275972
Saatli district,district,2016,35.32,34.01,32093,31309,17620,48.6,38696,25,11.1,50,50,35.32,25,10.56349151450282,10.351660875132662,9.77678989949017,FALSE,FALSE,0,0.767965782516045,0.33903020205101886,0.3390302020510188
Saatli district,district,2017,34.6,34.1,32135,31415,13299,49,38753,25,11.1,57.2,50,34.6,25,10.564963451139608,10.355040764837048,9.495444123413163,FALSE,FALSE,0,0.7669936319493796,0.3374360729341925,0.33743607293419237
Saatli district,district,2018,33.14,33.23,32208,31531,13688,48.2,41852,24.2,11.1,50,50,33.14,24.2,10.641894864500937,10.358726467862368,9.52427481557203,FALSE,FALSE,0,0.7851405958463442,0.33512637134520523,0.3351263713452052
Saatli district,district,2019,29.8,32.65,32307,31701,12993,48.2,41870,67.2,15.9,50,50,29.8,67.2,10.64232485901319,10.36410350510914,9.472166029882736,FALSE,FALSE,0,0.783788925402132,0.35323365328195294,0.35323365328195294
Saatli district,district,2020,29.92,32.65,32354,31782,13838,48.2,41877,48.8,31.2,50,50,29.92,48.8,10.642492029180868,10.366655370772582,9.535173710058757,FALSE,FALSE,0,0.7832621290858344,0.35120419998551117,0.3512041999855112
Saatli district,district,2021,30.44,32.65,32464,31941,15547.6,48,41884,38.4,15.9,56.35,50,30.44,38.4,10.642659171407352,10.371645729982715,9.651661564859594,FALSE,TRUE,0,0.7821803867719052,0.34529233119028846,0.34529233119028846
Saatli district,district,2022,30.47,28.5,32547,32034,18642.7,48,41892,97.8,13.8,79.11,50,30.47,97.8,10.642850156893036,10.374553117728242,9.833209927535274,FALSE,TRUE,0,0.7817352216795207,0.3617048047333621,0.361704804733362
Saatli district,district,2023,30.44,27.78,32657,32133,16586,48,41899,80.5,15.8,73.44,50,30.44,80.5,10.643017239276974,10.37763881843274,9.71631424501115,FALSE,TRUE,0,0.7808047241702913,0.27172276424902947,0.27172276424902947
Saatli district,district,2024,30.45,27.78,33274,32892,18930,48,41907,93.8,19.3,77.54,51.52,30.45,93.8,10.64320815639566,10.400984746090787,9.848503244203368,FALSE,TRUE,0,0.7749021280203029,0.344465311325983,0.3444653113259826
Sabirabad district,district,2005,16.02,14.22,44757,36441,8550,50,58698,4.2,19.4,17,17,16.02,4.2,10.980160933685484,10.50344979336838,9.053686561930807,FALSE,FALSE,0,0.8247619525338016,1,Inf
Sabirabad district,district,2008,28.14,38.6,51721,42946,15870,48,69918,-16.3,5.3,23.69,55.82,28.14,-16.3,11.155078405801317,10.667698791527078,9.672185813520455,FALSE,FALSE,0,0.8254181524233856,1,Inf
Sabirabad district,district,2009,28,33.5,54187,45131,19216,48.1,71270,18.2,2.9,33.86,35,28,18.2,11.174230760495917,10.717324650785175,9.863498544319764,FALSE,FALSE,0,0.8188718198531871,1,Inf
Sabirabad district,district,2010,38.8,34,53500,44623,15075,48.1,75621,0.3,17.4,40.2,40,38.8,0.3,11.233489301372298,10.706004700150416,9.620793021595386,FALSE,FALSE,0,0.8325704810243302,1,Inf
Sabirabad district,district,2011,33.6,33.71,54483,45440,22581,48.1,80316,2.9,19.8,35,41,33.6,2.9,11.293724132888643,10.724148053395034,10.024864123702642,FALSE,FALSE,0,0.8404751694245141,1,Inf
Sabirabad district,district,2012,38.8,33.8,55660,46352,23206,48.1,84581,5.6,19.9,42.22,41,38.8,5.6,11.34546493408262,10.744019720009131,10.05216614490749,FALSE,FALSE,0,0.8458209365693976,1,Inf
Sabirabad district,district,2013,38,29.45,56565,47113,23041,47.9,88661,9.2,19.3,43.1,41.4,38,9.2,11.392575387278974,10.760304250413741,10.045030516645731,FALSE,FALSE,0,0.850789315876733,1,Inf
Sabirabad district,district,2014,37.5,25.71,57377,47799,22419,48,92877,10.4,35.8,43.04,42.7,37.5,10.4,11.439031316108522,10.774759997758618,10.0176640925984,FALSE,FALSE,0,0.8557489015835945,1,Inf
Sabirabad district,district,2015,37.93,29.61,58199,48514,23252,48,97771,10.1,40.5,42.04,42.94,37.93,10.1,11.490383288533735,10.789607695065166,10.054146428821241,FALSE,FALSE,0,0.8612343774595846,1,Inf
Sabirabad district,district,2016,38.66,29.97,59188,49357,20033,48,103719,26,42.3,50.58,42.72,38.66,26,11.549440598264049,10.806834878774353,9.905136192781653,FALSE,FALSE,0,0.8670333131321583,1,Inf
Sabirabad district,district,2017,38.53,NA,60171,51129,19342,48.1,106852,27.1,NA,51.41,NA,38.53,27.1,11.57919997840085,10.842107129893346,9.870034176276908,FALSE,FALSE,0,0.8658806971180422,1,Inf
Sabirabad district,district,2018,16.53,NA,60927,55613,20141,41.5,113994,100,NA,30.88,NA,16.53,100,11.643901094412595,10.926172265858327,9.910512817472881,FALSE,FALSE,0,0.8622695923176226,1,Inf
Sabirabad district,district,2019,5.16,NA,61331,57022,23872,6.9,118812,26.2,NA,72.43,NA,5.16,26.2,11.685297690910515,10.951192437263671,10.080461503003487,FALSE,FALSE,0,0.8645751099228095,0.8282047073938474,0.8282047073938474
Sabirabad district,district,2020,5.22,NA,61607,58923,22374,7.1,118771,92,NA,58.41,NA,5.22,92,11.684952548367429,10.983986785777311,10.015654849406875,FALSE,FALSE,0,0.8592586207785881,0.9407341998557682,0.9407341998557686
Sabirabad district,district,2021,6.03,NA,61874,60095,23062,6.8,121761,94.9,NA,61.66,NA,6.03,94.9,11.70981538593958,11.003681922386889,10.045941520331061,FALSE,TRUE,0,0.8598711837824059,0.9843297885640855,0.9843297885640855
Sabirabad district,district,2022,10.6,NA,63813,61963,23752.6,7.9,123523,27.8,NA,44.63,NA,10.6,27.8,11.724182652528432,11.034292711693084,10.075447277155192,FALSE,TRUE,0,0.857088118058444,0.8214728013918117,0.8214728013918116
Sabirabad district,district,2023,50.39,NA,63849,62035,21475,11.2,124397,24.2,NA,62.47,NA,50.39,24.2,11.731233343240799,11.035454020876973,9.974644746852457,FALSE,TRUE,0,0.8578957822824768,0.5761791215525812,0.5761791215525812
